ID,Institution ID,Name,Description,Email,Status,Visibility,Website,Instagram,Facebook,Twitter
284783,6178,FIU Athletics,"<div>The FIU Department of Intercollegiate Athletics adheres to the belief that intercollegiate athletics is an integral part of the educational framework of the institution and the program exists to support and compliment the mission and goals of the University. The mission of the FIU Department of Intercollegiate Athletics is to initiate, stimulate and continually improve the athletic and recreation programs for students by (1) promoting academic excellence and educational leadership, (2) striving to obtain athletic distinction at the Division 1 level, (3) assuring gender equity and cultivating diversity, (4) fostering and promoting personal integrity among its participants, (5) encouraging activities and experiences which instill the value of lifelong participation and total well-being, and (6) providing an avenue for the social development of the student through participatory interaction within and outside athletic and campus community.<br /><br />In addition to augmenting the academic, athletic and personal development of students, events sponsored by the Department are conducted to facilitate unity, promote camaraderie and further social bonding within the community, foster and maintain institutional support from FIU alumni, University affiliates and external constituents positively increase the visibility of the University and Conference USA and enhance international and cultural understanding.<br />&nbsp;</div>
<div>&nbsp;</div>
<div>The Department and University fulfill these functions through the enforcement of developed and adopted eligibility rules that comply with the standards of scholarship, sportsmanship, personal conduct and amateurism. The Department strives to operate programs at the highest level of competition within budgetary constraints while respecting NCAA legislation, conference mandates, state and institutional regulations.</div>
<div><br />Participation in FIU Athletics will provide student-athletes with the opportunity to pursue a quality education in one of America's leading urban universities and develop a value system which encourages discipline, teamwork, self-confidence, leadership skills and sporting behavior in an equitable and diverse environment. Ultimately, the goal is to assure the experience that the students have in the FIU Department of Intercollegiate Athletics is profound and meaningful and serves to form a lasting bond with Florida International University.</div>",dlesante@fiu.edu,Active,Public,https://fiusports.com/index.aspx,N/A,N/A,N/A
317979,6178,FIU Career Ready,<p>The FIU Career Ready Program provides a multi-level career preparation pathway for current students and graduates to thrive in well-paying jobs. We also celebrate our student employees with our annual Student Employee of the Year (SEOTY) Ceremony!</p>,careerready@fiu.edu,Active,Public,N/A,https://www.instagram.com/fiucareerready/,https://www.facebook.com/FIUCareerReady,N/A
216609,6178,FIU Catholic Panthers,"<p>Catholic Panthers at FIU is a student-led, Catholic community of students, faculty, staff and alumni at FIU striving to grow, both personally and communally, in our relationship with God through our Catholic faith.</p>
<p>&nbsp;</p>",fiucatholic@gmail.com,Active,Public,N/A,https://www.instagram.com/fiu_catholic_panthers/?hl=en,N/A,N/A
246801,6178,FIU Class of 2023,N/A,N/A,Active,Public,N/A,N/A,N/A,N/A
240996,6178,FIU Disaster Volunteer Program,"<p>In 2018, with the support of the Office of the President, the FIU Department of Emergency Management introduced the FIU Disaster Volunteers Program. The Disaster Volunteers Program is a cadre of trained and motivated FIU students, faculty, and staff who may be called upon to assist the University with sheltering operations, administrative services, logistical support, call center operations, or other disaster-related tasks either before, during, or after a disaster. Volunteers will be trained in topics such as disaster preparedness, first aid, sheltering operations, etc. As a Disaster Volunteer, individuals will have the opportunity to learn the fundamentals of emergency management, build upon their skill set, and help the University prepare for, respond to, and quickly recover from an emergency. Additionally, disaster volunteers bring varying perspective, fresh talent, and skills to emergency management that could directly support the mission.</p>",dem@fiu.edu,Active,Public,https://dem.fiu.edu/volunteering/,N/A,N/A,N/A
356968,6178,FIU Esports,"<p>FIU is launching an esports program to support university and community enthusiasts socially, academically, and professionally.&nbsp;</p>
<p class=""x_x_x_intro-txt"">On top of a multipurpose LAN (local area network) facility, FIU Esports will include an intramural club, a varsity league, and fresh academic pathways to the esports industry.</p>
<p class=""x_x_x_intro-txt"">The esports operation and its facility promise to improve diversity in esports culture while turning FIU into South Florida&rsquo;s premier gaming authority.</p>",N/A,Active,Public,https://esports.fiu.edu/,https://www.instagram.com/esportsfi,N/A,N/A
187330,6178,FIU Fraternity & Sorority Life,"<p>The FSL community at FIU consists of 33 fraternities and sororities made up of over 1,300 students. Each organization was founded on the values of scholarship, leadership, brotherhood/sisterhood, community service, and philanthropy.</p>",greeklife@fiu.edu,Active,Public,http://linktr.ee/fiufsl,http://instagram.com/FIUFSL,https://www.facebook.com/FIUFSL,N/A
381115,6178,FIU Global,N/A,global@fiu.edu,Active,Public,N/A,N/A,N/A,N/A
290793,6178,FIU Honors College,"<p>The Honors College is the center of undergraduate academic excellence at FIU. We are a community of students, faculty, and staff from all backgrounds and disciplines who are dedicated to excellence in all pursuits. We offer a unique academic and social experience that is compatible with all majors, transcends disciplines, and encourages our students to become life-long learners.</p>",hcengage@fiu.edu,Active,Public,http://honors.fiu.edu/,https://www.instagram.com/fiuhonors/,http://www.facebook.com/fiuhonorscollege,N/A
305516,6178,FIU Libraries,"<div>Need a place to work on that paper or finish that group project? Check out our quiet floors, conversation floors, and group study rooms. Need to use electronic equipment? There are desktop computers, laptops, iPads, cameras, and portable chargers available to borrow. And make sure you&rsquo;re familiar with the top ten things to know about the FIU Libraries, for students and for faculty members.</div>
<div>&nbsp;</div>
<div>Whether you stop by our buildings or check us out online, we hope you&rsquo;ll consider the FIU Libraries to be a partner and source of quality learning during your time at FIU. Visit, explore all we have to offer and feel free to reach out with any questions or concerns.</div>",Libadmin@FIU.edu,Active,Public,https://library.fiu.edu/,https://www.instagram.com/fiulibraries/,https://www.facebook.com/FIUlibraries/,N/A
318111,6178,FIU Model United Nations Program,"<p>FIU MUN is Florida International University's very own Model United Nations competitive program, generously sponsored by the Student Government Association. The team has been ranked top 5 in North America for the past 10 years. It is supported by the Student Government Association at FIU-MMC and the Steven J. Green School of International and Public Affairs as well as its faculty director Dr. Mohamed Ghumrawi The FIU Model United Nations Program is an international relations course offered during both the fall and spring semesters. The course provides an interactive environment engrossing students in the different aspects of political and international affairs.<br /><br />APPLICATIONS FOR FALL 2023 SEMESTER NOW OPEN, APPLY BELOW:<br /><br /></p>
<p><a href=""https://forms.gle/rj9fUGT1an7QPZZB8"">https://forms.office.com/pages/responsepage.aspx?id=qOV5rOTgS0OikiyJtcKDZnlngv0oJlFNkuYpZQBuxVxUNTM1SEVBOElCQ00wVzhRRTVVVjRBU1Y2MC4u&amp;fbclid=PAAabGm6-W3wA2_wTierfciDvKMJbDAT2FwAeYijCB3jaJD2ZNDC0dwazQcCE_aem_AXEJzNo863XU6ATbPnP_-tlqCTF6533qGS4N2TdErpT24BKfGz0NRN5Q-um_g9avUIwhttps://forms.gle/QviN8gsM8napgqw47</a></p>
<p>&nbsp;</p>
<p>The best way to keep up with our team is through modelun.fiu.edu or through our Instagram(@FIUModelUN). Applications for the spring semester will be closed a week before the last day to add/drop August 21th</p>",mkong@fiu.edu,Active,Public,http://modelun.fiu.edu,http://www.instagram.com/fiumodelun,N/A,N/A
339110,6178,FIU Online,"<p>With over 20 years&rsquo; experience in online education, FIU Online provides you with the opportunity to earn more than a degree. It&rsquo;s your future.</p>",olcoach@fiu.edu,Active,Public,https://online.fiu.edu/,https://www.instagram.com/fiuonline/?hl=en,https://www.facebook.com/FIUOnline,N/A
208317,6178,FIU Peer Mentor Program,"<p>The Peer Mentor program is for students who want to be FIU student leaders by assisting First Year Experience instructors throughout the length of the course. Peer Mentors guide fellow peers (approx. 20) throughout their first semester of college and are a great resource for students in and outside of the classroom. Peer Mentors have the opportunity to lead group activities and discussions during the class and establish special bonds with the students and instructor.</p>
<p><em><strong>Peer Mentor Applications are now open until February 9th, 2024.&nbsp;</strong></em></p>",peermentor@fiu.edu,Active,Public,N/A,https://www.instagram.com/fiupeermentors,N/A,N/A
340402,6178,FIU Psychedelic Club,"<p>The FIU Psychedelic Club invites students to discuss the evolving research about psychedelics in the medical and psychotherapy fields, the potential of psychedelics as alternative therapies, and the psychedelic renaissance.&nbsp;</p>
<p>We are always accepting new members, regardless of major or academic interests!</p>
<p>We do not endorse psychedelic use</p>",fiupsychedelicsclub@gmail.com,Active,Public,N/A,https://www.instagram.com/fiupsychedelics/,N/A,N/A
